"TOA5","DanaFrkBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-05-09 19:15:00",258680,11.830,1.2900,1.5080,1.0000,1.5400,0.25000
"2022-05-09 19:30:00",258681,11.830,1.2880,1.4010,1.0000,1.5380,0.25000
"2022-05-09 19:45:00",258682,11.820,1.2840,1.2900,1.0000,1.5340,0.25000
"2022-05-09 20:00:00",258683,11.830,1.2900,1.1970,1.0000,1.5400,0.25000
"2022-05-09 20:15:00",258684,11.820,1.2850,1.1130,1.0000,1.5350,0.25000
"2022-05-09 20:30:00",258685,11.820,1.2840,1.0460,1.0000,1.5330,0.25000
"2022-05-09 20:45:00",258686,11.820,1.2830,0.98100,1.0000,1.5320,0.25000
"2022-05-09 21:00:00",258687,11.820,1.2870,0.90400,1.0000,1.5360,0.25000
"2022-05-09 21:15:00",258688,11.820,1.2820,0.80100,1.0000,1.5320,0.25000
"2022-05-09 21:30:00",258689,11.820,1.2730,0.71000,1.0000,1.5230,0.25000
"2022-05-09 21:45:00",258690,11.820,1.2710,0.62700,1.0000,1.5200,0.25000
"2022-05-09 22:00:00",258691,11.820,1.2690,0.52900,1.0000,1.5190,0.25000
"2022-05-09 22:15:00",258692,11.820,1.2730,0.43300,1.0000,1.5230,0.25000
"2022-05-09 22:30:00",258693,11.820,1.2650,0.34500,1.0000,1.5150,0.25000
"2022-05-09 22:45:00",258694,11.810,1.2700,0.26100,1.0000,1.5200,0.25000
"2022-05-09 23:00:00",258695,11.820,1.2570,0.17200,1.0000,1.5070,0.25000
"2022-05-09 23:15:00",258696,11.810,1.2580,0.088000,1.0000,1.5080,0.25000
"2022-05-09 23:30:00",258697,11.810,1.2550,0.0090000,1.0000,1.5050,0.25000
"2022-05-09 23:45:00",258698,11.810,1.2550,-0.044000,1.0000,1.5050,0.25000
"2022-05-10 00:00:00",258699,11.810,1.2460,-0.045000,1.0000,1.4950,0.25000
"2022-05-10 00:15:00",258700,11.810,1.2430,-0.045000,1.0000,1.4930,0.25000
"2022-05-10 00:30:00",258701,11.810,1.2350,-0.045000,1.0000,1.4850,0.25000
"2022-05-10 00:45:00",258702,11.810,1.2400,-0.046000,1.0000,1.4890,0.25000
"2022-05-10 01:00:00",258703,11.810,1.2430,-0.046000,1.0000,1.4920,0.25000
"2022-05-10 01:15:00",258704,11.810,1.2370,-0.046000,1.0000,1.4870,0.25000
"2022-05-10 01:30:00",258705,11.810,1.2350,-0.045000,1.0000,1.4850,0.25000
"2022-05-10 01:45:00",258706,11.810,1.2250,-0.045000,1.0000,1.4750,0.25000
"2022-05-10 02:00:00",258707,11.810,1.2320,-0.045000,1.0000,1.4810,0.25000
"2022-05-10 02:15:00",258708,11.810,1.2240,-0.044000,1.0000,1.4730,0.25000
"2022-05-10 02:30:00",258709,11.810,1.2210,-0.044000,1.0000,1.4710,0.25000
"2022-05-10 02:45:00",258710,11.810,1.2220,-0.044000,1.0000,1.4720,0.25000
"2022-05-10 03:00:00",258711,11.810,1.2160,-0.044000,1.0000,1.4660,0.25000
"2022-05-10 03:15:00",258712,11.810,1.2150,-0.044000,1.0000,1.4650,0.25000
"2022-05-10 03:30:00",258713,11.810,1.2210,-0.044000,1.0000,1.4710,0.25000
"2022-05-10 03:45:00",258714,11.810,1.2200,-0.044000,1.0000,1.4690,0.25000
"2022-05-10 04:00:00",258715,11.810,1.2190,-0.044000,1.0000,1.4680,0.25000
"2022-05-10 04:15:00",258716,11.810,1.2160,-0.044000,1.0000,1.4660,0.25000
"2022-05-10 04:30:00",258717,11.810,1.2150,-0.044000,1.0000,1.4650,0.25000
"2022-05-10 04:45:00",258718,11.810,1.2170,-0.044000,1.0000,1.4670,0.25000
"2022-05-10 05:00:00",258719,11.810,1.2150,-0.044000,1.0000,1.4650,0.25000
"2022-05-10 05:15:00",258720,11.810,1.2120,-0.044000,1.0000,1.4620,0.25000
"2022-05-10 05:30:00",258721,11.810,1.2100,-0.044000,1.0000,1.4600,0.25000
"2022-05-10 05:45:00",258722,11.800,1.2120,-0.044000,1.0000,1.4620,0.25000
"2022-05-10 06:00:00",258723,11.800,1.2080,-0.044000,1.0000,1.4580,0.25000
"2022-05-10 06:15:00",258724,11.810,1.2100,-0.044000,1.0000,1.4600,0.25000
"2022-05-10 06:30:00",258725,11.810,1.2100,-0.044000,1.0000,1.4600,0.25000
"2022-05-10 06:45:00",258726,11.800,1.2090,-0.044000,1.0000,1.4590,0.25000
"2022-05-10 07:00:00",258727,11.800,1.2110,-0.043000,1.0000,1.4610,0.25000
"2022-05-10 07:15:00",258728,11.800,1.2130,-0.043000,1.0000,1.4630,0.25000
"2022-05-10 07:30:00",258729,11.810,1.2100,-0.043000,1.0000,1.4600,0.25000
"2022-05-10 07:45:00",258730,11.800,1.2070,-0.043000,1.0000,1.4570,0.25000
"2022-05-10 08:00:00",258731,11.810,1.2070,-0.043000,1.0000,1.4570,0.25000
"2022-05-10 08:15:00",258732,11.800,1.2080,-0.043000,1.0000,1.4580,0.25000
"2022-05-10 08:30:00",258733,11.810,1.2070,-0.042000,1.0000,1.4560,0.25000
"2022-05-10 08:45:00",258734,11.810,1.2060,-0.041000,1.0000,1.4560,0.25000
"2022-05-10 09:00:00",258735,11.810,1.2050,-0.040000,1.0000,1.4550,0.25000
"2022-05-10 09:15:00",258736,11.810,1.2070,-0.034000,1.0000,1.4570,0.25000
"2022-05-10 09:30:00",258737,11.810,1.2080,-0.033000,1.0000,1.4580,0.25000
"2022-05-10 09:45:00",258738,11.800,1.2150,-0.024000,1.0000,1.4650,0.25000
"2022-05-10 10:00:00",258739,11.800,1.2170,-0.0080000,1.0000,1.4670,0.25000
"2022-05-10 10:15:00",258740,11.810,1.2150,-0.015000,1.0000,1.4650,0.25000
"2022-05-10 10:30:00",258741,11.810,1.2260,-0.020000,1.0000,1.4750,0.25000
"2022-05-10 10:45:00",258742,11.810,1.2290,0.0090000,1.0000,1.4790,0.25000
"2022-05-10 11:00:00",258743,11.810,1.2330,0.089000,1.0000,1.4820,0.25000
"2022-05-10 11:15:00",258744,11.810,1.2350,0.10300,1.0000,1.4850,0.25000
"2022-05-10 11:30:00",258745,11.810,1.2420,0.072000,1.0000,1.4910,0.25000
"2022-05-10 11:45:00",258746,11.810,1.2490,0.050000,1.0000,1.4990,0.25000
"2022-05-10 12:00:00",258747,11.810,1.2570,0.13500,1.0000,1.5070,0.25000
"2022-05-10 12:15:00",258748,11.810,1.2570,0.15400,1.0000,1.5060,0.25000
"2022-05-10 12:30:00",258749,11.810,1.2660,0.11300,1.0000,1.5150,0.25000
"2022-05-10 12:45:00",258750,11.810,1.2560,0.17700,1.0000,1.5060,0.25000
"2022-05-10 13:00:00",258751,11.810,1.2510,0.20000,1.0000,1.5010,0.25000
"2022-05-10 13:15:00",258752,11.810,1.2500,0.19800,1.0000,1.5000,0.25000
"2022-05-10 13:30:00",258753,11.810,1.2510,0.40200,1.0000,1.5000,0.25000
"2022-05-10 13:45:00",258754,11.820,1.2530,0.67500,1.0000,1.5030,0.25000
"2022-05-10 14:00:00",258755,11.820,1.2430,0.83800,1.0000,1.4930,0.25000
"2022-05-10 14:15:00",258756,11.820,1.2460,0.96100,1.0000,1.4960,0.25000
"2022-05-10 14:30:00",258757,11.820,1.2430,0.99200,1.0000,1.4930,0.25000
"2022-05-10 14:45:00",258758,11.820,1.2470,0.93200,1.0000,1.4970,0.25000
"2022-05-10 15:00:00",258759,11.820,1.2510,0.97100,1.0000,1.5000,0.25000
"2022-05-10 15:15:00",258760,11.820,1.2450,0.99900,1.0000,1.4950,0.25000
"2022-05-10 15:30:00",258761,11.820,1.2370,1.0880,1.0000,1.4870,0.25000
"2022-05-10 15:45:00",258762,11.820,1.2340,1.1920,1.0000,1.4840,0.25000
"2022-05-10 16:00:00",258763,11.820,1.2300,1.2540,1.0000,1.4790,0.25000
"2022-05-10 16:15:00",258764,11.820,1.2240,1.3130,1.0000,1.4740,0.25000
"2022-05-10 16:30:00",258765,11.820,1.2260,1.3310,1.0000,1.4760,0.25000
"2022-05-10 16:45:00",258766,11.820,1.2280,1.2880,1.0000,1.4770,0.25000
"2022-05-10 17:00:00",258767,11.820,1.2290,1.2480,1.0000,1.4780,0.25000
"2022-05-10 17:15:00",258768,11.820,1.2190,1.1990,1.0000,1.4690,0.25000
"2022-05-10 17:30:00",258769,11.820,1.2190,1.2030,1.0000,1.4690,0.25000
"2022-05-10 17:45:00",258770,11.820,1.2170,1.1910,1.0000,1.4670,0.25000
"2022-05-10 18:00:00",258771,11.820,1.2190,1.2050,1.0000,1.4690,0.25000
"2022-05-10 18:15:00",258772,11.820,1.2180,1.1690,1.0000,1.4680,0.25000
"2022-05-10 18:30:00",258773,11.820,1.2120,1.1470,1.0000,1.4620,0.25000
"2022-05-10 18:45:00",258774,11.820,1.2130,1.1350,1.0000,1.4620,0.25000
"2022-05-10 19:00:00",258775,11.820,1.2090,1.0900,1.0000,1.4590,0.25000
"2022-05-10 19:15:00",258776,11.810,1.2110,0.92700,1.0000,1.4610,0.25000
"2022-05-10 19:30:00",258777,11.810,1.2070,0.72100,1.0000,1.4570,0.25000
"2022-05-10 19:45:00",258778,11.810,1.2110,0.62800,1.0000,1.4610,0.25000
"2022-05-10 20:00:00",258779,11.820,1.2120,0.54500,1.0000,1.4610,0.25000
"2022-05-10 20:15:00",258780,11.820,1.2090,0.41100,1.0000,1.4590,0.25000
"2022-05-10 20:30:00",258781,11.820,1.2030,0.25600,1.0000,1.4530,0.25000
"2022-05-10 20:45:00",258782,11.820,1.1950,0.17700,1.0000,1.4450,0.25000
"2022-05-10 21:00:00",258783,11.820,1.2060,0.14400,1.0000,1.4560,0.25000
"2022-05-10 21:15:00",258784,11.820,1.1970,0.085000,1.0000,1.4460,0.25000
"2022-05-10 21:30:00",258785,11.810,1.1920,0.0050000,1.0000,1.4420,0.25000
"2022-05-10 21:45:00",258786,11.820,1.1900,-0.044000,1.0000,1.4390,0.25000
"2022-05-10 22:00:00",258787,11.810,1.1900,-0.045000,1.0000,1.4390,0.25000
"2022-05-10 22:15:00",258788,11.810,1.1870,-0.044000,1.0000,1.4370,0.25000
"2022-05-10 22:30:00",258789,11.810,1.1880,-0.044000,1.0000,1.4380,0.25000
"2022-05-10 22:45:00",258790,11.810,1.1850,-0.044000,1.0000,1.4350,0.25000
"2022-05-10 23:00:00",258791,11.810,1.1860,-0.044000,1.0000,1.4360,0.25000
"2022-05-10 23:15:00",258792,11.810,1.1840,-0.044000,1.0000,1.4330,0.25000
"2022-05-10 23:30:00",258793,11.810,1.1810,-0.044000,1.0000,1.4310,0.25000
"2022-05-10 23:45:00",258794,11.810,1.1790,-0.045000,1.0000,1.4280,0.25000
"2022-05-11 00:00:00",258795,11.810,1.1780,-0.045000,1.0000,1.4270,0.25000
"2022-05-11 00:15:00",258796,11.810,1.1780,-0.045000,1.0000,1.4270,0.25000
"2022-05-11 00:30:00",258797,11.810,1.1800,-0.046000,1.0000,1.4300,0.25000
"2022-05-11 00:45:00",258798,11.810,1.1770,-0.045000,1.0000,1.4260,0.25000
"2022-05-11 01:00:00",258799,11.810,1.1710,-0.045000,1.0000,1.4210,0.25000
"2022-05-11 01:15:00",258800,11.810,1.1780,-0.045000,1.0000,1.4270,0.25000
"2022-05-11 01:30:00",258801,11.800,1.1720,-0.045000,1.0000,1.4220,0.25000
"2022-05-11 01:45:00",258802,11.800,1.1640,-0.045000,1.0000,1.4140,0.25000
"2022-05-11 02:00:00",258803,11.800,1.1620,-0.045000,1.0000,1.4110,0.25000
"2022-05-11 02:15:00",258804,11.800,1.1590,-0.044000,1.0000,1.4080,0.25000
"2022-05-11 02:30:00",258805,11.800,1.1560,-0.044000,1.0000,1.4050,0.25000
"2022-05-11 02:45:00",258806,11.800,1.1480,-0.044000,1.0000,1.3980,0.25000
"2022-05-11 03:00:00",258807,11.790,1.1520,-0.044000,1.0000,1.4010,0.25000
"2022-05-11 03:15:00",258808,11.790,1.1420,-0.044000,1.0000,1.3920,0.25000
"2022-05-11 03:30:00",258809,11.790,1.1420,-0.044000,1.0000,1.3920,0.25000
"2022-05-11 03:45:00",258810,11.790,1.1340,-0.044000,1.0000,1.3830,0.25000
"2022-05-11 04:00:00",258811,11.790,1.1290,-0.044000,1.0000,1.3790,0.25000
"2022-05-11 04:15:00",258812,11.790,1.1260,-0.044000,1.0000,1.3750,0.25000
"2022-05-11 04:30:00",258813,11.790,1.1160,-0.044000,1.0000,1.3660,0.25000
"2022-05-11 04:45:00",258814,11.790,1.1130,-0.043000,1.0000,1.3630,0.25000
"2022-05-11 05:00:00",258815,11.790,1.1040,-0.044000,1.0000,1.3540,0.25000
"2022-05-11 05:15:00",258816,11.780,1.1040,-0.043000,1.0000,1.3530,0.25000
"2022-05-11 05:30:00",258817,11.780,1.0980,-0.043000,1.0000,1.3480,0.25000
"2022-05-11 05:45:00",258818,11.790,1.0940,-0.043000,1.0000,1.3440,0.25000
"2022-05-11 06:00:00",258819,11.790,1.0880,-0.043000,1.0000,1.3370,0.25000
"2022-05-11 06:15:00",258820,11.780,1.0850,-0.043000,1.0000,1.3340,0.25000
"2022-05-11 06:30:00",258821,11.780,1.0790,-0.043000,1.0000,1.3290,0.25000
"2022-05-11 06:45:00",258822,11.780,1.0780,-0.043000,1.0000,1.3270,0.25000
"2022-05-11 07:00:00",258823,11.780,1.0770,-0.042000,1.0000,1.3270,0.25000
"2022-05-11 07:15:00",258824,11.780,1.0810,-0.042000,1.0000,1.3300,0.25000
"2022-05-11 07:30:00",258825,11.780,1.0750,-0.041000,1.0000,1.3250,0.25000
"2022-05-11 07:45:00",258826,11.780,1.0760,-0.041000,1.0000,1.3260,0.25000
"2022-05-11 08:00:00",258827,11.780,1.0770,-0.040000,1.0000,1.3270,0.25000
"2022-05-11 08:15:00",258828,11.780,1.0740,-0.039000,1.0000,1.3240,0.25000
"2022-05-11 08:30:00",258829,11.780,1.0770,-0.037000,1.0000,1.3270,0.25000
"2022-05-11 08:45:00",258830,11.780,1.0850,-0.036000,1.0000,1.3350,0.25000
"2022-05-11 09:00:00",258831,11.790,1.0900,-0.034000,1.0000,1.3390,0.25000
"2022-05-11 09:15:00",258832,11.790,1.1040,-0.029000,1.0000,1.3540,0.25000
"2022-05-11 09:30:00",258833,11.780,1.1150,-0.023000,1.0000,1.3650,0.25000
"2022-05-11 09:45:00",258834,11.790,1.1210,-0.0020000,1.0000,1.3710,0.25000
"2022-05-11 10:00:00",258835,11.790,1.1310,0.011000,1.0000,1.3810,0.25000
"2022-05-11 10:15:00",258836,11.800,1.1380,0.042000,1.0000,1.3880,0.25000
"2022-05-11 10:30:00",258837,11.800,1.1540,0.060000,1.0000,1.4030,0.25000
"2022-05-11 10:45:00",258838,11.800,1.1700,0.099000,1.0000,1.4190,0.25000
"2022-05-11 11:00:00",258839,11.800,1.1880,0.11800,1.0000,1.4380,0.25000
"2022-05-11 11:15:00",258840,11.800,1.2030,0.14500,1.0000,1.4530,0.25000
"2022-05-11 11:30:00",258841,11.810,1.2150,0.19300,1.0000,1.4650,0.25000
"2022-05-11 11:45:00",258842,11.810,1.2320,0.18000,1.0000,1.4820,0.25000
"2022-05-11 12:00:00",258843,11.810,1.2470,0.30400,1.0000,1.4970,0.25000
"2022-05-11 12:15:00",258844,11.810,1.2660,0.41800,1.0000,1.5150,0.25000
"2022-05-11 12:30:00",258845,11.810,1.2900,0.54400,1.0000,1.5400,0.25000
"2022-05-11 12:45:00",258846,11.820,1.2920,0.49600,1.0000,1.5410,0.25000
"2022-05-11 13:00:00",258847,11.820,1.3020,0.54600,1.0000,1.5520,0.25000
"2022-05-11 13:15:00",258848,11.820,1.2910,0.71100,1.0000,1.5410,0.25000
"2022-05-11 13:30:00",258849,11.820,1.2840,1.0010,1.0000,1.5330,0.25000
"2022-05-11 13:45:00",258850,11.820,1.2860,1.1850,1.0000,1.5360,0.25000
"2022-05-11 14:00:00",258851,11.830,1.2910,1.3360,1.0000,1.5410,0.25000
"2022-05-11 14:15:00",258852,11.830,1.2730,1.4610,1.0000,1.5230,0.25000
"2022-05-11 14:30:00",258853,11.830,1.2800,1.5060,1.0000,1.5290,0.25000
"2022-05-11 14:45:00",258854,11.830,1.2710,1.5720,1.0000,1.5210,0.25000
"2022-05-11 15:00:00",258855,11.830,1.2580,1.6610,1.0000,1.5080,0.25000
"2022-05-11 15:15:00",258856,11.830,1.2520,1.7360,1.0000,1.5010,0.25000
"2022-05-11 15:30:00",258857,11.830,1.2410,1.7270,1.0000,1.4900,0.25000
"2022-05-11 15:45:00",258858,11.830,1.2320,1.7250,1.0000,1.4810,0.25000
"2022-05-11 16:00:00",258859,11.830,1.2120,1.7210,1.0000,1.4620,0.25000
"2022-05-11 16:15:00",258860,11.830,1.2140,1.6670,1.0000,1.4630,0.25000
"2022-05-11 16:30:00",258861,11.830,1.2000,1.6290,1.0000,1.4500,0.25000
"2022-05-11 16:45:00",258862,11.830,1.1960,1.6320,1.0000,1.4450,0.25000
"2022-05-11 17:00:00",258863,11.830,1.1930,1.6940,1.0000,1.4420,0.25000
"2022-05-11 17:15:00",258864,11.830,1.1900,1.7580,1.0000,1.4400,0.25000
"2022-05-11 17:30:00",258865,11.830,1.1890,1.8160,1.0000,1.4390,0.25000
"2022-05-11 17:45:00",258866,11.830,1.1850,1.8650,1.0000,1.4350,0.25000
"2022-05-11 18:00:00",258867,11.830,1.1840,1.9040,1.0000,1.4330,0.25000
"2022-05-11 18:15:00",258868,11.820,1.1810,1.8730,1.0000,1.4300,0.25000
"2022-05-11 18:30:00",258869,11.830,1.1840,1.8190,1.0000,1.4340,0.25000
"2022-05-11 18:45:00",258870,11.830,1.1790,1.8010,1.0000,1.4290,0.25000
"2022-05-11 19:00:00",258871,11.820,1.1740,1.8090,1.0000,1.4240,0.25000
"2022-05-11 19:15:00",258872,11.820,1.1800,1.8000,1.0000,1.4300,0.25000
"2022-05-11 19:30:00",258873,11.820,1.1750,1.7670,1.0000,1.4250,0.25000
"2022-05-11 19:45:00",258874,11.820,1.1720,1.7390,1.0000,1.4220,0.25000
"2022-05-11 20:00:00",258875,11.820,1.1680,1.7030,1.0000,1.4180,0.25000
"2022-05-11 20:15:00",258876,11.820,1.1700,1.6670,1.0000,1.4200,0.25000
"2022-05-11 20:30:00",258877,11.820,1.1680,1.6300,1.0000,1.4180,0.25000
"2022-05-11 20:45:00",258878,11.820,1.1620,1.5930,1.0000,1.4120,0.25000
"2022-05-11 21:00:00",258879,11.820,1.1630,1.5360,1.0000,1.4130,0.25000
"2022-05-11 21:15:00",258880,11.820,1.1630,1.4770,1.0000,1.4130,0.25000
"2022-05-11 21:30:00",258881,11.820,1.1570,1.4130,1.0000,1.4070,0.25000
"2022-05-11 21:45:00",258882,11.820,1.1530,1.3340,1.0000,1.4020,0.25000
"2022-05-11 22:00:00",258883,11.820,1.1560,1.2480,1.0000,1.4050,0.25000
"2022-05-11 22:15:00",258884,11.820,1.1520,1.1660,1.0000,1.4020,0.25000
"2022-05-11 22:30:00",258885,11.820,1.1490,1.0860,1.0000,1.3990,0.25000
"2022-05-11 22:45:00",258886,11.820,1.1500,1.0100,1.0000,1.3990,0.25000
"2022-05-11 23:00:00",258887,11.820,1.1410,0.93200,1.0000,1.3900,0.25000
"2022-05-11 23:15:00",258888,11.810,1.1430,0.85400,1.0000,1.3920,0.25000
"2022-05-11 23:30:00",258889,11.810,1.1460,0.77000,1.0000,1.3960,0.25000
"2022-05-11 23:45:00",258890,11.810,1.1390,0.67700,1.0000,1.3890,0.25000
"2022-05-12 00:00:00",258891,11.810,1.1370,0.58100,1.0000,1.3870,0.25000
"2022-05-12 00:15:00",258892,11.810,1.1340,0.48200,1.0000,1.3840,0.25000
"2022-05-12 00:30:00",258893,11.810,1.1350,0.38300,1.0000,1.3840,0.25000
"2022-05-12 00:45:00",258894,11.810,1.1330,0.28500,1.0000,1.3830,0.25000
"2022-05-12 01:00:00",258895,11.810,1.1300,0.19300,1.0000,1.3800,0.25000
"2022-05-12 01:15:00",258896,11.810,1.1190,0.099000,1.0000,1.3690,0.25000
"2022-05-12 01:30:00",258897,11.810,1.1150,0.0070000,1.0000,1.3640,0.25000
"2022-05-12 01:45:00",258898,11.810,1.1000,-0.054000,1.0000,1.3500,0.25000
"2022-05-12 02:00:00",258899,11.810,1.1010,-0.049000,1.0000,1.3510,0.25000
"2022-05-12 02:15:00",258900,11.810,1.1000,-0.048000,1.0000,1.3500,0.25000
"2022-05-12 02:30:00",258901,11.810,1.0890,-0.048000,1.0000,1.3390,0.25000
"2022-05-12 02:45:00",258902,11.800,1.0880,-0.047000,1.0000,1.3380,0.25000
"2022-05-12 03:00:00",258903,11.810,1.0840,-0.047000,1.0000,1.3340,0.25000
"2022-05-12 03:15:00",258904,11.800,1.0820,-0.047000,1.0000,1.3320,0.25000
"2022-05-12 03:30:00",258905,11.800,1.0760,-0.047000,1.0000,1.3250,0.25000
"2022-05-12 03:45:00",258906,11.800,1.0720,-0.046000,1.0000,1.3220,0.25000
"2022-05-12 04:00:00",258907,11.800,1.0680,-0.046000,1.0000,1.3180,0.25000
"2022-05-12 04:15:00",258908,11.800,1.0650,-0.046000,1.0000,1.3150,0.25000
"2022-05-12 04:30:00",258909,11.800,1.0640,-0.046000,1.0000,1.3140,0.25000
"2022-05-12 04:45:00",258910,11.800,1.0610,-0.046000,1.0000,1.3110,0.25000
"2022-05-12 05:00:00",258911,11.800,1.0580,-0.046000,1.0000,1.3080,0.25000
"2022-05-12 05:15:00",258912,11.800,1.0550,-0.046000,1.0000,1.3050,0.25000
"2022-05-12 05:30:00",258913,11.800,1.0520,-0.046000,1.0000,1.3020,0.25000
"2022-05-12 05:45:00",258914,11.800,1.0520,-0.045000,1.0000,1.3020,0.25000
"2022-05-12 06:00:00",258915,11.790,1.0510,-0.045000,1.0000,1.3010,0.25000
"2022-05-12 06:15:00",258916,11.800,1.0470,-0.045000,1.0000,1.2970,0.25000
"2022-05-12 06:30:00",258917,11.800,1.0510,-0.045000,1.0000,1.3010,0.25000
"2022-05-12 06:45:00",258918,11.790,1.0460,-0.044000,1.0000,1.2960,0.25000
"2022-05-12 07:00:00",258919,11.790,1.0480,-0.044000,1.0000,1.2980,0.25000
"2022-05-12 07:15:00",258920,11.800,1.0480,-0.044000,1.0000,1.2970,0.25000
"2022-05-12 07:30:00",258921,11.790,1.0500,-0.043000,1.0000,1.3000,0.25000
"2022-05-12 07:45:00",258922,11.800,1.0500,-0.043000,1.0000,1.3000,0.25000
"2022-05-12 08:00:00",258923,11.790,1.0530,-0.041000,1.0000,1.3030,0.25000
"2022-05-12 08:15:00",258924,11.790,1.0570,-0.039000,1.0000,1.3070,0.25000
"2022-05-12 08:30:00",258925,11.800,1.0590,-0.036000,1.0000,1.3090,0.25000
"2022-05-12 08:45:00",258926,11.800,1.0630,-0.030000,1.0000,1.3120,0.25000
"2022-05-12 09:00:00",258927,11.800,1.0690,-0.021000,1.0000,1.3190,0.25000
"2022-05-12 09:15:00",258928,11.800,1.0750,-0.0010000,1.0000,1.3250,0.25000
"2022-05-12 09:30:00",258929,11.810,1.0880,0.026000,1.0000,1.3370,0.25000
"2022-05-12 09:45:00",258930,11.810,1.1060,0.083000,1.0000,1.3560,0.25000
"2022-05-12 10:00:00",258931,11.810,1.1290,0.14300,1.0000,1.3790,0.25000
"2022-05-12 10:15:00",258932,11.820,1.1500,0.21500,1.0000,1.4000,0.25000
"2022-05-12 10:30:00",258933,11.830,1.1740,0.29300,1.0000,1.4240,0.25000
"2022-05-12 10:45:00",258934,11.830,1.2020,0.40300,1.0000,1.4520,0.25000
"2022-05-12 11:00:00",258935,11.830,1.2370,0.61100,1.0000,1.4860,0.25000
"2022-05-12 11:15:00",258936,11.830,1.2580,0.77400,1.0000,1.5080,0.25000
"2022-05-12 11:30:00",258937,11.840,1.2700,0.91600,1.0000,1.5200,0.25000
"2022-05-12 11:45:00",258938,11.830,1.2690,1.1200,1.0000,1.5190,0.25000
"2022-05-12 12:00:00",258939,11.840,1.2490,1.3510,1.0000,1.4980,0.25000
"2022-05-12 12:15:00",258940,11.840,1.2420,1.5700,1.0000,1.4920,0.25000
"2022-05-12 12:30:00",258941,11.850,1.2350,1.7820,1.0000,1.4840,0.25000
"2022-05-12 12:45:00",258942,11.850,1.2270,1.9940,1.0000,1.4760,0.25000
"2022-05-12 13:00:00",258943,11.850,1.2160,2.1700,1.0000,1.4650,0.25000
"2022-05-12 13:15:00",258944,11.850,1.2020,2.3860,1.0000,1.4520,0.25000
"2022-05-12 13:30:00",258945,11.850,1.2000,2.7060,1.0000,1.4500,0.25000
"2022-05-12 13:45:00",258946,11.850,1.1820,3.0450,1.0000,1.4320,0.25000
"2022-05-12 14:00:00",258947,11.860,1.1800,3.3290,1.0000,1.4300,0.25000
"2022-05-12 14:15:00",258948,11.860,1.1710,3.4980,1.0000,1.4210,0.25000
"2022-05-12 14:30:00",258949,11.860,1.1680,3.6650,1.0000,1.4170,0.25000
"2022-05-12 14:45:00",258950,11.860,1.1610,3.9110,1.0000,1.4100,0.25000
"2022-05-12 15:00:00",258951,11.860,1.1570,4.1380,1.0000,1.4070,0.25000
"2022-05-12 15:15:00",258952,11.870,1.1500,4.3250,1.0000,1.4000,0.25000
"2022-05-12 15:30:00",258953,11.870,1.1510,4.5500,1.0000,1.4010,0.25000
"2022-05-12 15:45:00",258954,11.870,1.1540,4.7420,1.0000,1.4040,0.25000
"2022-05-12 16:00:00",258955,11.860,1.1510,4.8140,1.0000,1.4010,0.25000
"2022-05-12 16:15:00",258956,11.860,1.1580,4.8420,1.0000,1.4070,0.25000
"2022-05-12 16:30:00",258957,11.860,1.1570,4.8730,1.0000,1.4060,0.25000
"2022-05-12 16:45:00",258958,11.860,1.1660,4.9210,1.0000,1.4160,0.25000
"2022-05-12 17:00:00",258959,11.860,1.1600,4.9400,1.0000,1.4100,0.25000
"2022-05-12 17:15:00",258960,11.860,1.1660,4.9330,1.0000,1.4150,0.25000
"2022-05-12 17:30:00",258961,11.860,1.1700,4.9140,1.0000,1.4190,0.25000
"2022-05-12 17:45:00",258962,11.860,1.1630,4.8640,1.0000,1.4130,0.25000
"2022-05-12 18:00:00",258963,11.860,1.1670,4.7940,1.0000,1.4160,0.25000
"2022-05-12 18:15:00",258964,11.860,1.1690,4.7280,1.0000,1.4190,0.25000
"2022-05-12 18:30:00",258965,11.860,1.1760,4.6830,1.0000,1.4260,0.25000
"2022-05-12 18:45:00",258966,11.860,1.1770,4.6460,1.0000,1.4260,0.25000
"2022-05-12 19:00:00",258967,11.860,1.1810,4.6180,1.0000,1.4310,0.25000
"2022-05-12 19:15:00",258968,11.850,1.1800,4.5710,1.0000,1.4290,0.25000
"2022-05-12 19:30:00",258969,11.860,1.1780,4.5290,1.0000,1.4280,0.25000
"2022-05-12 19:45:00",258970,11.860,1.1810,4.4970,1.0000,1.4310,0.25000
"2022-05-12 20:00:00",258971,11.860,1.1870,4.4530,1.0000,1.4370,0.25000
"2022-05-12 20:15:00",258972,11.850,1.1850,4.3910,1.0000,1.4340,0.25000
"2022-05-12 20:30:00",258973,11.850,1.1810,4.3200,1.0000,1.4310,0.25000
"2022-05-12 20:45:00",258974,11.850,1.1860,4.2390,1.0000,1.4360,0.25000
"2022-05-12 21:00:00",258975,11.850,1.1820,4.1430,1.0000,1.4320,0.25000
"2022-05-12 21:15:00",258976,11.840,1.1940,4.0410,1.0000,1.4430,0.25000
